message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=0.942205, y=11.109873])";"30";"turtle3";"1726388255.744163106";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=0.962489, y=11.110636])";"30";"turtle1";"1726388255.778733075";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=0.962489, y=11.110636])";"30";"turtle2";"1726388255.768990267";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=0.966364, y=11.109873])";"30";"turtle3";"1726388255.760006005";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=0.985965, y=11.110636])";"30";"turtle1";"1726388255.794666617";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=0.985965, y=11.110636])";"30";"turtle2";"1726388255.784887811";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=0.990523, y=11.109873])";"30";"turtle3";"1726388255.776877935";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.009440, y=11.110636])";"30";"turtle1";"1726388255.810685240";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.009440, y=11.110636])";"30";"turtle2";"1726388255.801155274";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.014682, y=11.109873])";"30";"turtle3";"1726388255.792954344";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.032915, y=11.110636])";"30";"turtle1";"1726388255.827213884";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.032915, y=11.110636])";"30";"turtle2";"1726388255.817048115";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.038841, y=11.109873])";"30";"turtle3";"1726388255.809130827";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.056391, y=11.110636])";"30";"turtle1";"1726388255.843432760";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.056391, y=11.110636])";"30";"turtle2";"1726388255.833429080";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.063000, y=11.109873])";"30";"turtle3";"1726388255.824515901";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.079866, y=11.110636])";"30";"turtle1";"1726388255.858798044";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.079866, y=11.110636])";"30";"turtle2";"1726388255.848856663";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.087159, y=11.109873])";"30";"turtle3";"1726388255.840827355";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.103341, y=11.110636])";"30";"turtle1";"1726388255.874985538";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.103341, y=11.110636])";"30";"turtle2";"1726388255.865227164";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.111318, y=11.109873])";"30";"turtle3";"1726388255.856104341";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.126817, y=11.110636])";"30";"turtle1";"1726388255.890990091";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.126817, y=11.110636])";"30";"turtle2";"1726388255.881442611";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.135478, y=11.109873])";"30";"turtle3";"1726388255.872356865";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.150292, y=11.110636])";"30";"turtle1";"1726388255.906479704";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.150292, y=11.110636])";"30";"turtle2";"1726388255.896457810";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.159637, y=11.109873])";"30";"turtle3";"1726388255.888799386";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.173767, y=11.110636])";"30";"turtle1";"1726388255.922974255";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.173767, y=11.110636])";"30";"turtle2";"1726388255.912878940";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.183796, y=11.109873])";"30";"turtle3";"1726388255.904205114";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.197243, y=11.110636])";"30";"turtle1";"1726388255.939401306";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.197243, y=11.110636])";"30";"turtle2";"1726388255.929337388";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.207955, y=11.109873])";"30";"turtle3";"1726388255.920689964";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.220718, y=11.110636])";"30";"turtle1";"1726388255.955008193";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.220718, y=11.110636])";"30";"turtle2";"1726388255.944717044";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.232114, y=11.109873])";"30";"turtle3";"1726388255.936214704";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.244193, y=11.110636])";"30";"turtle1";"1726388255.970478097";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.244193, y=11.110636])";"30";"turtle2";"1726388255.961097297";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.256273, y=11.109873])";"30";"turtle3";"1726388255.952768216";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.267669, y=11.110636])";"30";"turtle1";"1726388255.986778763";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.267669, y=11.110636])";"30";"turtle2";"1726388255.977160382";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.280432, y=11.109873])";"30";"turtle3";"1726388255.968394103";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.291144, y=11.110636])";"30";"turtle1";"1726388256.002770808";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.291144, y=11.110636])";"30";"turtle2";"1726388255.993019311";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.304591, y=11.109873])";"30";"turtle3";"1726388255.984621727";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.314619, y=11.110636])";"30";"turtle1";"1726388256.019012049";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.314619, y=11.110636])";"30";"turtle2";"1726388256.008898199";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.328750, y=11.109873])";"30";"turtle3";"1726388256.000722722";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.338095, y=11.110636])";"30";"turtle1";"1726388256.034972070";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.338095, y=11.110636])";"30";"turtle2";"1726388256.024860484";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.352909, y=11.109873])";"30";"turtle3";"1726388256.016397534";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.361570, y=11.110636])";"30";"turtle1";"1726388256.051349994";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.361570, y=11.110636])";"30";"turtle2";"1726388256.040777816";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.377068, y=11.109873])";"30";"turtle3";"1726388256.032569782";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.385045, y=11.110636])";"30";"turtle1";"1726388256.066449632";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.385045, y=11.110636])";"30";"turtle2";"1726388256.056777977";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.401228, y=11.109873])";"30";"turtle3";"1726388256.048865268";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.408521, y=11.110636])";"30";"turtle1";"1726388256.082518486";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.408521, y=11.110636])";"30";"turtle2";"1726388256.072877865";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.425387, y=11.109873])";"30";"turtle3";"1726388256.063983959";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.431996, y=11.110636])";"30";"turtle1";"1726388256.098611459";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.431996, y=11.110636])";"30";"turtle2";"1726388256.089352825";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.449546, y=11.109873])";"30";"turtle3";"1726388256.080010015";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.455471, y=11.110636])";"30";"turtle1";"1726388256.115094433";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.455471, y=11.110636])";"30";"turtle2";"1726388256.104585783";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.473705, y=11.109873])";"30";"turtle3";"1726388256.096178386";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.478947, y=11.110636])";"30";"turtle1";"1726388256.131361891";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.478947, y=11.110636])";"30";"turtle2";"1726388256.120768277";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.497864, y=11.109873])";"30";"turtle3";"1726388256.112587596";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.502422, y=11.110636])";"30";"turtle1";"1726388256.147160299";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.502422, y=11.110636])";"30";"turtle2";"1726388256.136890862";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.522023, y=11.109873])";"30";"turtle3";"1726388256.128933909";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.525898, y=11.110636])";"30";"turtle1";"1726388256.163020426";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.525898, y=11.110636])";"30";"turtle2";"1726388256.152987374";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.546182, y=11.109873])";"30";"turtle3";"1726388256.144947121";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.549373, y=11.110636])";"30";"turtle1";"1726388256.178737393";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.549373, y=11.110636])";"30";"turtle2";"1726388256.169040604";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.570341, y=11.109873])";"30";"turtle3";"1726388256.160899877";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.572848, y=11.110636])";"30";"turtle1";"1726388256.194512590";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.572848, y=11.110636])";"30";"turtle2";"1726388256.185035821";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.594500, y=11.109873])";"30";"turtle3";"1726388256.176857559";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.596324, y=11.110636])";"30";"turtle1";"1726388256.210590516";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.596324, y=11.110636])";"30";"turtle2";"1726388256.201193498";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.618659, y=11.109873])";"30";"turtle3";"1726388256.192915614";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.619799, y=11.110636])";"30";"turtle1";"1726388256.227072639";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.619799, y=11.110636])";"30";"turtle2";"1726388256.217393836";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.642819, y=11.109873])";"30";"turtle3";"1726388256.208187594";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.643274, y=11.110636])";"30";"turtle1";"1726388256.243247210";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.643274, y=11.110636])";"30";"turtle2";"1726388256.233043923";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.666750, y=11.110636])";"30";"turtle1";"1726388256.259374464";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.666750, y=11.110636])";"30";"turtle2";"1726388256.249251355";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.666978, y=11.109873])";"30";"turtle3";"1726388256.224253274";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.690225, y=11.110636])";"30";"turtle1";"1726388256.275300961";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.690225, y=11.110636])";"30";"turtle2";"1726388256.265252977";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.691137, y=11.109873])";"30";"turtle3";"1726388256.240432956";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.713700, y=11.110636])";"30";"turtle1";"1726388256.291230881";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.713700, y=11.110636])";"30";"turtle2";"1726388256.280354618";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.715296, y=11.109873])";"30";"turtle3";"1726388256.256870060";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.737176, y=11.110636])";"30";"turtle1";"1726388256.307045739";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.737176, y=11.110636])";"30";"turtle2";"1726388256.296504126";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.739455, y=11.109873])";"30";"turtle3";"1726388256.272895485";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.760651, y=11.110636])";"30";"turtle1";"1726388256.322850962";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.760651, y=11.110636])";"30";"turtle2";"1726388256.312524643";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.763614, y=11.109873])";"30";"turtle3";"1726388256.288904953";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.784126, y=11.110636])";"30";"turtle1";"1726388256.338644386";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.784126, y=11.110636])";"30";"turtle2";"1726388256.328372966";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.787773, y=11.109873])";"30";"turtle3";"1726388256.304889014";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.807602, y=11.110636])";"30";"turtle1";"1726388256.354587645";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.807602, y=11.110636])";"30";"turtle2";"1726388256.345238221";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.811932, y=11.109873])";"30";"turtle3";"1726388256.320917683";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.831077, y=11.110636])";"30";"turtle1";"1726388256.370667499";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.831077, y=11.110636])";"30";"turtle2";"1726388256.360665400";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.836091, y=11.109873])";"30";"turtle3";"1726388256.336883635";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.854552, y=11.110636])";"30";"turtle1";"1726388256.386909494";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.854552, y=11.110636])";"30";"turtle2";"1726388256.376782342";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.860250, y=11.109873])";"30";"turtle3";"1726388256.352944193";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.878028, y=11.110636])";"30";"turtle1";"1726388256.402995782";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.878028, y=11.110636])";"30";"turtle2";"1726388256.393017353";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.884409, y=11.109873])";"30";"turtle3";"1726388256.368128411";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.901503, y=11.110636])";"30";"turtle1";"1726388256.419001318";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.901503, y=11.110636])";"30";"turtle2";"1726388256.409023460";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.908569, y=11.109873])";"30";"turtle3";"1726388256.384427060";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.924978, y=11.110636])";"30";"turtle1";"1726388256.435157104";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.924978, y=11.110636])";"30";"turtle2";"1726388256.424929254";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.932728, y=11.109873])";"30";"turtle3";"1726388256.400787600";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.948454, y=11.110636])";"30";"turtle1";"1726388256.451157202";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.948454, y=11.110636])";"30";"turtle2";"1726388256.441045149";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.956887, y=11.109873])";"30";"turtle3";"1726388256.416101070";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.971929, y=11.110636])";"30";"turtle1";"1726388256.467430019";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.971929, y=11.110636])";"30";"turtle2";"1726388256.457185715";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.981046, y=11.109873])";"30";"turtle3";"1726388256.432155232";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.995404, y=11.110636])";"30";"turtle1";"1726388256.483199463";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.995404, y=11.110636])";"30";"turtle2";"1726388256.473292126";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.005205, y=11.109873])";"30";"turtle3";"1726388256.448311429";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.018880, y=11.110636])";"30";"turtle1";"1726388256.499419096";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.018880, y=11.110636])";"30";"turtle2";"1726388256.488520730";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.029364, y=11.109873])";"30";"turtle3";"1726388256.464387295";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.042355, y=11.110636])";"30";"turtle1";"1726388256.514808224";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.042355, y=11.110636])";"30";"turtle2";"1726388256.504627984";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.053523, y=11.109873])";"30";"turtle3";"1726388256.480366424";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.065830, y=11.110636])";"30";"turtle1";"1726388256.531205285";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.065830, y=11.110636])";"30";"turtle2";"1726388256.520942017";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.077682, y=11.109873])";"30";"turtle3";"1726388256.496474840";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.089306, y=11.110636])";"30";"turtle1";"1726388256.546489913";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.089306, y=11.110636])";"30";"turtle2";"1726388256.537090696";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.101841, y=11.109873])";"30";"turtle3";"1726388256.512537533";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.112781, y=11.110636])";"30";"turtle1";"1726388256.562831645";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.112781, y=11.110636])";"30";"turtle2";"1726388256.553178793";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.126000, y=11.109873])";"30";"turtle3";"1726388256.528981743";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.136257, y=11.110636])";"30";"turtle1";"1726388256.579523124";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.136257, y=11.110636])";"30";"turtle2";"1726388256.568537103";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.150160, y=11.109873])";"30";"turtle3";"1726388256.544189011";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.159732, y=11.110636])";"30";"turtle1";"1726388256.594601215";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.159732, y=11.110636])";"30";"turtle2";"1726388256.585079307";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.174319, y=11.109873])";"30";"turtle3";"1726388256.560477622";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.183207, y=11.110636])";"30";"turtle1";"1726388256.610990147";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.183207, y=11.110636])";"30";"turtle2";"1726388256.600759163";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.198478, y=11.109873])";"30";"turtle3";"1726388256.576555910";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.206683, y=11.110636])";"30";"turtle1";"1726388256.627059657";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.206683, y=11.110636])";"30";"turtle2";"1726388256.617091207";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.222637, y=11.109873])";"30";"turtle3";"1726388256.592808334";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.230158, y=11.110636])";"30";"turtle1";"1726388256.642576314";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.230158, y=11.110636])";"30";"turtle2";"1726388256.632451383";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.246796, y=11.109873])";"30";"turtle3";"1726388256.608950309";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.253633, y=11.110636])";"30";"turtle1";"1726388256.658772712";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.253633, y=11.110636])";"30";"turtle2";"1726388256.648619031";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.270955, y=11.109873])";"30";"turtle3";"1726388256.624124270";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.277109, y=11.110636])";"30";"turtle1";"1726388256.675237688";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.277109, y=11.110636])";"30";"turtle2";"1726388256.664848390";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.295114, y=11.109873])";"30";"turtle3";"1726388256.640302965";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.300584, y=11.110636])";"30";"turtle1";"1726388256.690463515";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.300584, y=11.110636])";"30";"turtle2";"1726388256.681109182";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.319273, y=11.109873])";"30";"turtle3";"1726388256.656459769";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.324059, y=11.110636])";"30";"turtle1";"1726388256.706730540";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.324059, y=11.110636])";"30";"turtle2";"1726388256.697186758";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.343432, y=11.109873])";"30";"turtle3";"1726388256.672907875";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.347535, y=11.110636])";"30";"turtle1";"1726388256.722662287";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.347535, y=11.110636])";"30";"turtle2";"1726388256.712232879";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.367591, y=11.109873])";"30";"turtle3";"1726388256.688066779";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.371010, y=11.110636])";"30";"turtle1";"1726388256.739575523";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.371010, y=11.110636])";"30";"turtle2";"1726388256.729316717";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.391750, y=11.109873])";"30";"turtle3";"1726388256.704459190";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.394485, y=11.110636])";"30";"turtle1";"1726388256.754991027";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.394485, y=11.110636])";"30";"turtle2";"1726388256.744523549";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.415910, y=11.109873])";"30";"turtle3";"1726388256.720622724";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.417961, y=11.110636])";"30";"turtle1";"1726388256.770880194";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.417961, y=11.110636])";"30";"turtle2";"1726388256.760630989";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.440069, y=11.109873])";"30";"turtle3";"1726388256.737128316";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.441436, y=11.110636])";"30";"turtle1";"1726388256.787354782";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.441436, y=11.110636])";"30";"turtle2";"1726388256.776884792";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.464228, y=11.109873])";"30";"turtle3";"1726388256.752652985";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.464911, y=11.110636])";"30";"turtle1";"1726388256.803361770";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.464911, y=11.110636])";"30";"turtle2";"1726388256.793155400";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.488387, y=11.109873])";"30";"turtle3";"1726388256.768551690";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.488387, y=11.110636])";"30";"turtle1";"1726388256.819358928";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.488387, y=11.110636])";"30";"turtle2";"1726388256.809030956";"./src/turtle.cpp:update:260"
